date_part,new_diy_flag,agent_id,created,saved,sent,downloaded,psm_detail,psm_review,checkout,bookings
2026-08-13,0,flm0049,1,1,1,0,1,,0,0
2026-08-13,0,hes8069,3,3,0,0,,,0,0
2026-08-13,0,hes6471,8,8,2,6,1,,0,0
2026-08-13,0,hes5132,5,5,5,0,5,3,1,1
2026-08-13,0,hes5943,9,9,9,0,7,,0,0
2026-08-13,0,HES2524,4,3,3,0,4,,0,0
2026-08-13,0,hes5658,8,8,2,5,2,,0,0
2026-08-13,0,hes7233,11,8,7,0,7,,0,0
2026-08-13,0,hes8156,4,2,0,2,2,,0,0
2026-08-13,0,hes7428,1,1,0,1,,,0,0
2026-08-13,0,FRA00214,1,1,0,1,,,0,0
2026-08-13,0,fra00280,1,1,0,1,,,0,0
2026-08-13,0,hes7787,1,1,0,1,1,,0,0
2026-08-13,0,frahub01,2,2,0,2,,,0,0
2026-08-13,0,hes8397,9,7,4,1,5,1,0,0
2026-08-13,0,hes6007,2,2,0,2,,,0,0
2026-08-13,0,HES0803,13,11,5,6,1,,1,1
2026-08-13,0,hes7618,3,3,1,1,,,0,0
2026-08-13,0,HES3842,10,10,9,0,5,,0,0
2026-08-13,0,hes7616,1,1,0,1,1,,0,0
2026-08-13,0,HES6144,6,5,0,4,,,0,0
2026-08-13,0,hes7689,6,4,4,0,3,2,0,0
2026-08-13,0,HES6495,1,1,1,0,,,0,0
2026-08-13,0,hes5858,14,13,13,0,14,1,0,0
2026-08-13,0,hes7753,14,14,11,2,10,6,3,1
2026-08-13,0,hes7461,6,4,0,4,,,0,0
2026-08-13,0,hes6398,1,1,1,0,1,,0,0
2026-08-13,0,hes7489,4,3,0,3,,,0,0
2026-08-13,0,frapunemgroad3,2,2,0,2,,,0,0
2026-08-13,0,hes5735,3,3,1,2,,,0,0
2026-08-13,0,hes6875,2,2,2,0,2,,0,0
2026-08-13,0,hes6308,12,11,1,8,3,1,1,1
2026-08-13,0,fravileparle002,5,3,2,1,1,,0,0
2026-08-13,0,HES2339,8,8,3,5,5,1,1,1
2026-08-13,0,HES2028,6,6,2,4,1,,0,0
2026-08-13,0,hes8048,8,6,3,3,2,2,0,0
2026-08-13,0,hes9240,19,19,18,1,18,4,1,1
2026-08-13,0,flm0136,1,1,0,1,,,0,0
2026-08-13,0,icsats106796,11,11,11,0,10,2,0,0
2026-08-13,0,hes6887,1,1,1,0,,,0,0
2026-08-13,0,hes8984,5,5,0,4,2,,0,0
2026-08-13,0,HES4585,1,1,1,0,1,,1,1
2026-08-13,0,hes8908,1,1,1,0,1,,0,0
2026-08-13,0,FRA00186,6,5,3,1,,,1,1
2026-08-13,0,rmdn8418,15,15,11,2,6,4,1,1
2026-08-13,0,fraravet1,3,2,2,0,3,,0,0
2026-08-13,1,frafaridabad001,1,1,0,1,,,0,0
2026-08-13,0,rmdn6546,12,11,4,6,1,,0,0
2026-08-13,0,frasouthex6,1,1,0,1,1,,0,0
2026-08-13,0,rmdn6117,5,5,2,3,,,0,0
2026-08-13,0,hes5442,1,1,1,0,1,,0,0
2026-08-13,0,rmdn8205,1,1,1,0,1,,0,0
2026-08-13,0,hes8647,5,4,0,3,,,1,1
2026-08-13,0,hes8976,2,2,0,2,,,0,0
2026-08-13,0,HES7155,3,2,0,2,,,1,1
2026-08-13,0,fravileparle003,1,1,0,1,,,0,0
2026-08-13,0,rmdn8196,5,5,5,0,3,,0,0
2026-08-13,0,hes7716,1,1,1,0,,,0,0
2026-08-13,0,hes8999,3,2,2,0,3,,0,0
2026-08-13,0,hes5105,4,3,1,2,2,,0,0
2026-08-13,0,hes7974,5,5,1,3,1,1,1,1
2026-08-13,0,hes5563,4,4,0,3,,,0,0
2026-08-13,1,hes5503,2,2,0,2,,,0,0
2026-08-13,0,fra00334,15,12,0,11,,,0,0
2026-08-13,0,HES5042,1,1,0,1,,,0,0
2026-08-13,0,hes8076,1,1,1,0,,,0,0
2026-08-13,0,HES5068,4,4,3,0,1,,0,0
2026-08-13,0,hes6918,9,6,1,5,2,,0,0
2026-08-13,0,hes6999,13,10,0,10,,,1,1
2026-08-13,0,HES4501,11,10,10,0,8,1,0,0
2026-08-13,0,icsats99433,13,12,9,0,10,1,0,0
2026-08-13,0,hes8228,8,7,2,5,7,2,0,0
2026-08-13,0,HES7505,7,6,3,3,2,,0,0
2026-08-13,0,hes8832,12,10,4,6,3,,0,0
2026-08-13,0,HES6974,3,2,0,2,,,0,0
2026-08-13,0,hes8415,5,5,3,1,1,,0,0
2026-08-13,0,FRA00068,1,1,0,1,1,,0,0
2026-08-13,0,HES3091,1,1,1,0,,,0,0
2026-08-13,0,HES6519,3,3,0,3,,,0,0
2026-08-13,0,HES2608,13,11,0,11,2,,1,1
2026-08-13,1,hes9269,2,2,0,2,,,0,0
2026-08-13,0,FRA00080,12,12,10,0,5,1,0,0
2026-08-13,0,hes6890,18,17,10,6,8,1,0,0
2026-08-13,0,frasahakarnagar1,1,1,1,0,,,0,0
2026-08-13,0,HES4165,8,6,6,0,8,,0,0
2026-08-13,0,hes8560,5,5,5,0,5,,0,0
2026-08-13,0,rmdn8566,1,1,0,1,,,0,0
2026-08-13,0,icsats102126,4,4,4,0,4,3,1,1
2026-08-13,0,frasouthex9,17,15,12,0,,,0,0
2026-08-13,0,HES0258,2,2,2,0,2,,0,0
2026-08-13,0,hes9269,3,3,0,3,,,0,0
2026-08-13,0,hes5654,3,2,0,2,3,,0,0
2026-08-13,0,hes8411,7,7,7,0,7,1,1,1
2026-08-13,0,hes9099,11,11,3,7,5,,0,0
2026-08-13,0,hes7653,4,4,4,0,4,3,1,1
2026-08-13,0,hes7857,7,5,1,4,,,0,0
2026-08-13,0,icsats99353,4,4,2,0,2,,0,0
2026-08-13,0,hes9126,11,9,0,8,,,0,0
2026-08-13,0,hes6301,1,1,1,0,1,,0,0
2026-08-13,0,HES4010,5,4,3,0,4,3,0,0
2026-08-13,0,hes5503,8,8,2,6,1,,0,0
2026-08-13,0,hes8534,4,4,0,3,,,0,0
2026-08-13,0,frakotagumanpura2,16,15,6,8,,,0,0
2026-08-13,0,HES1793,1,1,1,0,1,,0,0
2026-08-13,0,HES6869,3,3,3,0,2,1,1,1
2026-08-13,0,hes5997,1,1,1,0,,,0,0
2026-08-13,0,hes6235,12,12,2,10,,,1,1
2026-08-13,0,hes8333,11,10,9,0,9,1,0,0
2026-08-13,0,hes6862,4,4,4,0,4,,0,0
2026-08-13,0,hes5113,4,3,0,3,,,0,0
2026-08-13,0,hes6723,5,5,1,4,,,0,0
2026-08-13,0,HES2093,1,1,0,1,,,0,0
2026-08-13,0,HES6292,1,1,0,1,,,0,0
2026-08-13,0,hes9034,6,6,3,3,1,,0,0
2026-08-13,0,HES5610,1,1,0,1,,,0,0
2026-08-13,0,hes7677,52,49,23,23,20,3,2,2
2026-08-13,0,fra00373,10,9,5,4,1,,0,0
2026-08-13,0,hes8468,8,7,0,7,,,0,0
2026-08-13,0,hes6690,3,3,1,2,,,0,0
2026-08-13,0,FRA00117,6,4,2,2,,,0,0
2026-08-13,0,frajalandhar01,3,3,3,0,3,,0,0
2026-08-13,0,rmdn8243,2,2,2,0,2,2,2,1
2026-08-13,0,rmdn8416,1,1,0,1,1,1,0,0
2026-08-13,0,hes7757,6,5,1,4,5,,0,0
2026-08-13,0,hes5616,14,12,7,5,6,5,2,1
2026-08-13,0,ASHMEETK,7,7,0,5,,,0,0
2026-08-13,0,hes7760,1,1,0,1,,,0,0
2026-08-13,0,HES4893,7,7,3,2,4,,1,1
2026-08-13,0,hes8425,1,1,0,1,,,0,0
2026-08-13,0,hes7193,8,8,0,8,,,0,0
2026-08-13,0,HES5107,1,1,1,0,1,,0,0
2026-08-13,0,hes6568,13,10,9,0,12,3,0,0
2026-08-13,0,HES7512,9,9,9,0,6,1,0,0
2026-08-13,0,hes6681,9,7,0,7,,,0,0
2026-08-13,0,hes8709,9,8,8,0,9,,0,0
2026-08-13,0,hes5927,7,5,2,3,2,,0,0
2026-08-13,0,hes8554,8,8,0,8,,,0,0
2026-08-13,0,hes7839,7,7,6,0,5,,0,0
2026-08-13,0,hes7992,12,12,5,7,4,2,2,2
2026-08-13,0,HES7367,23,20,14,6,13,5,2,2
2026-08-13,0,hes6099,18,17,17,0,17,2,1,1
2026-08-13,0,icsats103494,3,3,3,0,2,,0,0
2026-08-13,0,hes7730,22,21,6,13,8,5,1,1
2026-08-13,0,hes6203,3,3,0,3,2,1,1,1
2026-08-13,0,frabhopal3,4,4,4,0,,,0,0
2026-08-13,0,hes5910,10,10,10,0,10,1,0,0
2026-08-13,0,hes8215,6,6,3,2,2,,0,0
2026-08-13,0,hes9168,1,1,0,0,,,0,0
2026-08-13,0,hes9141,4,3,1,2,,,0,0
2026-08-13,0,hes6754,4,4,2,2,4,1,0,0
2026-08-13,0,rmdn8748,9,7,0,6,6,4,0,0
2026-08-13,0,fra00309,1,1,0,1,,,0,0
2026-08-13,0,hes7986,3,3,0,3,,,0,0
2026-08-13,0,FRA00140,3,3,2,1,2,,0,0
2026-08-13,0,HES7067,5,5,4,0,4,,1,1
2026-08-13,0,ICSATS82193,2,2,2,0,1,,0,0
2026-08-13,0,icsats96098,2,2,2,0,2,2,0,0
2026-08-13,0,hes8601,21,17,16,0,20,10,1,1
2026-08-13,0,hes8880,8,7,3,4,1,,0,0
2026-08-13,0,hes6761,1,1,1,0,,,0,0
2026-08-13,0,HES5509,8,7,5,0,5,1,0,0
2026-08-13,0,icsats106790,2,2,2,0,2,,0,0
2026-08-13,0,hes5564,14,14,8,6,4,,0,0
2026-08-13,0,HES7070,10,8,0,8,2,,0,0
2026-08-13,0,hes5327,24,22,7,15,6,2,0,0
2026-08-13,0,hes5125,7,6,6,0,3,,0,0
2026-08-13,1,HES4961,2,1,0,1,2,,0,0
2026-08-13,0,hes8417,8,8,6,1,3,,0,0
2026-08-13,0,SBOPAL01,3,3,3,0,2,1,1,1
2026-08-13,0,hes8752,5,4,2,2,2,,0,0
2026-08-13,0,frarajourigarden2,11,10,10,0,8,,0,0
2026-08-13,0,hes5880,1,1,0,1,,,0,0
2026-08-13,0,hes9206,5,4,1,3,2,,0,0
2026-08-13,0,HES2686,2,2,1,1,,,0,0
2026-08-13,0,hes7721,49,45,38,6,20,2,2,1
2026-08-13,0,hes5794,2,2,1,1,,,0,0
2026-08-13,1,HES4520,5,4,1,3,1,,0,0
2026-08-13,0,hes7843,2,1,0,1,,,0,0
2026-08-13,0,hes7274,10,10,1,9,1,1,1,1
2026-08-13,0,hes6120,3,3,1,1,1,,0,0
2026-08-13,0,hes9137,1,1,0,1,1,,0,0
2026-08-13,0,frapuducherry2,10,6,6,0,2,,0,0
2026-08-13,0,hes7096,5,3,0,3,,,0,0
2026-08-13,0,hes7563,4,3,0,3,,,0,0
2026-08-13,0,fraandheri2,1,1,1,0,,,0,0
2026-08-13,0,hes6014,6,6,6,0,6,,0,0
2026-08-13,0,hes7869,8,7,2,5,5,1,0,0
2026-08-13,0,HES5480,5,5,5,0,4,1,0,0
2026-08-13,0,hes6436,3,2,0,2,,,0,0
2026-08-13,0,hes5529,5,5,5,0,3,,0,0
2026-08-13,0,HES7728,2,2,0,2,1,,0,0
2026-08-13,0,HES2437,11,10,9,0,8,2,0,0
2026-08-13,0,HES6406,2,2,0,2,,,0,0
2026-08-13,0,hes6632,3,2,1,1,,,0,0
2026-08-13,0,hes9177,10,7,0,6,1,,0,0
2026-08-13,0,hes7347,3,2,0,2,,,0,0
2026-08-13,0,hes8452,6,6,3,3,4,,0,0
2026-08-13,0,hes8876,5,3,0,3,2,2,0,0
2026-08-13,0,fra00136,2,2,2,0,,,0,0
2026-08-13,0,hes5711,1,1,1,0,1,1,0,0
2026-08-13,0,hes7546,1,1,0,1,,,0,0
2026-08-13,0,rmdn5933,12,10,1,8,,,0,0
2026-08-13,0,hes7925,8,7,2,4,2,,0,0
2026-08-13,0,hes8968,2,2,1,1,1,1,1,1
2026-08-13,0,hes8765,3,3,0,3,,,0,0
2026-08-13,0,HES0897,5,4,1,3,3,,0,0
2026-08-13,0,FRA00052,17,15,0,8,,,0,0
2026-08-13,0,hes6274,3,3,3,0,2,,0,0
2026-08-13,0,HES1065,2,2,0,1,,,0,0
2026-08-13,1,HES7719,1,1,0,0,,,0,0
2026-08-13,0,HES6548,3,3,1,2,1,,0,0
2026-08-13,0,hes9010,2,1,0,1,,,1,1
2026-08-13,0,fra00355,1,1,0,1,,,0,0
2026-08-13,0,hes8712,34,30,16,13,1,,0,0
2026-08-13,0,HES7360,4,3,2,1,1,,0,0
2026-08-13,0,HES5033,4,2,0,2,,,1,1
2026-08-13,0,HES5091,5,3,3,0,5,2,0,0
2026-08-13,1,hes8318,3,3,0,0,,,0,0
2026-08-13,0,hes6236,2,2,0,2,,,0,0
2026-08-13,0,FRA00088,4,3,1,2,,,0,0
2026-08-13,0,hes7779,1,1,1,0,1,1,0,0
2026-08-13,0,hes6100,4,4,3,1,3,1,1,1
2026-08-13,0,FRA00049,1,1,1,0,1,,0,0
2026-08-13,0,hes6628,8,6,4,2,3,,0,0
2026-08-13,0,hes8562,3,2,2,0,1,,0,0
2026-08-13,0,hes8024,10,10,8,0,6,,0,0
2026-08-13,0,franoida009,7,7,7,0,,,0,0
2026-08-13,0,HES6730,1,1,1,0,1,,0,0
2026-08-13,0,HES1513,16,12,1,9,1,,1,1
2026-08-13,0,hes8005,6,5,3,2,2,,1,0
2026-08-13,0,HES1897,2,2,1,1,,,0,0
2026-08-13,0,HES4877,4,4,2,2,1,,0,0
2026-08-13,0,HES2517,1,1,1,0,1,,0,0
2026-08-13,0,hes6591,4,3,0,2,,,0,0
2026-08-13,0,rmdn8201,12,12,12,0,7,,0,0
2026-08-13,0,hes7572,7,7,0,6,,,0,0
2026-08-13,0,ICSATS101249,3,3,3,0,2,,0,0
2026-08-13,0,hes6783,16,13,0,12,,,0,0
2026-08-13,0,hes5835,1,1,1,0,1,,0,0
2026-08-13,0,HES6579,11,10,5,5,2,,0,0
2026-08-13,0,fra00364,9,8,8,0,1,,0,0
2026-08-13,0,FRA00105,8,8,0,8,,,0,0
2026-08-13,0,hes8733,2,2,1,1,1,,0,0
2026-08-13,1,HES6112,3,2,0,2,,,0,0
2026-08-13,0,hes7866,12,10,1,7,1,1,1,1
2026-08-13,0,frabhopal1,2,1,0,1,,,0,0
2026-08-13,0,HES5388,6,6,3,3,2,,0,0
2026-08-13,0,rmdn8752,2,1,0,1,,,0,0
2026-08-13,0,hes7229,2,2,1,1,,,0,0
2026-08-13,0,frasiliguri003,4,2,2,0,2,,0,0
2026-08-13,0,hes5759,3,3,0,2,,,0,0
2026-08-13,0,HES4777,5,4,0,4,,,0,0
2026-08-13,0,hes8451,1,1,1,0,1,,0,0
2026-08-13,1,HES2339,4,4,2,2,,,0,0
2026-08-13,0,fraudaipur01,2,2,1,1,,,0,0
2026-08-13,0,hes6550,1,1,0,1,,,0,0
2026-08-13,0,HES4951,3,2,1,0,,,0,0
2026-08-13,0,hes7594,2,2,1,0,,,0,0
2026-08-13,0,rmdn7049,11,10,7,3,8,1,0,0
2026-08-13,0,icsats88698,14,14,13,0,12,3,0,0
2026-08-13,0,hes7493,8,8,4,4,3,,0,0
2026-08-13,0,hes6653,2,2,0,2,,,0,0
2026-08-13,0,frahadapsar4,3,3,0,2,1,,0,0
2026-08-13,0,hes5476,1,1,1,0,1,,0,0
2026-08-13,0,hes8230,1,1,1,0,1,,0,0
2026-08-13,0,hes7684,10,9,6,3,6,1,1,1
2026-08-13,0,vadod002,7,5,4,1,6,,0,0
2026-08-13,0,hes9090,8,8,0,5,1,,0,0
2026-08-13,0,HES4174,1,1,0,1,,,0,0
2026-08-13,0,hes7601,8,8,1,7,1,,0,0
2026-08-13,0,hes5557,5,5,1,4,,,1,1
2026-08-13,0,HES8197,1,1,0,1,,,0,0
2026-08-13,0,hes9066,2,1,1,0,2,,0,0
2026-08-13,0,hes8655,1,1,1,0,1,,0,0
2026-08-13,0,hes5644,4,4,4,0,3,,0,0
2026-08-13,0,HES6762,10,10,3,5,2,1,0,0
2026-08-13,0,hes8645,3,3,1,2,,,0,0
2026-08-13,0,HES5271,1,1,0,1,1,,0,0
2026-08-13,0,HES6146,9,9,8,0,8,,0,0
2026-08-13,0,HES4229,18,14,12,0,16,,0,0
2026-08-13,0,rmdn8564,14,13,0,13,4,,0,0
2026-08-13,0,HES5434,1,1,1,0,1,,0,0
2026-08-13,0,frabalewadi001,7,6,0,4,,,1,1
2026-08-13,0,HES5175,6,5,0,5,,,0,0
2026-08-13,0,hes5534,5,5,1,4,1,,0,0
2026-08-13,0,hes8639,2,2,0,2,,,0,0
2026-08-13,0,hes8573,12,12,6,6,1,,0,0
2026-08-13,0,MATHURA006,3,2,0,2,,,0,0
2026-08-13,0,hes6423,2,2,1,1,2,1,0,0
2026-08-13,0,hes7199,3,2,1,1,,,0,0
2026-08-13,0,hes5559,5,3,1,2,2,,0,0
2026-08-13,0,hes5489,1,1,1,0,1,,0,0
2026-08-13,0,hes6627,3,3,3,0,3,,0,0
2026-08-13,0,hes7306,3,2,0,2,,,0,0
2026-08-13,0,hes8524,2,2,0,1,,,1,1
2026-08-13,0,HES3629,1,1,0,1,,,0,0
2026-08-13,0,hes8646,7,6,6,0,4,,0,0
2026-08-13,0,hes7212,4,4,0,4,1,,0,0
2026-08-13,0,frasaltlake2,2,1,1,0,2,,0,0
2026-08-13,1,HES0307,1,1,0,0,,,0,0
2026-08-13,0,hes9388,5,5,4,1,4,2,0,0
2026-08-13,0,fra00281,9,9,8,1,5,1,2,2
2026-08-13,0,HES4707,5,4,0,4,2,2,0,0
2026-08-13,0,hes8448,7,7,3,3,,,0,0
2026-08-13,0,hes7530,9,8,7,0,8,1,0,0
2026-08-13,0,fra00277,10,7,1,6,2,,0,0
2026-08-13,0,frawhitefield1,3,3,3,0,1,1,1,0
2026-08-13,0,fraannasalai3,7,6,4,0,,,0,0
2026-08-13,0,FRA00083,14,14,13,0,1,,0,0
2026-08-13,0,hes5614,12,10,9,0,9,4,2,2
2026-08-13,0,HES4767,13,11,0,11,5,,0,0
2026-08-13,0,hes8375,10,8,0,7,,,0,0
2026-08-13,0,hes5499,1,1,0,1,,,0,0
2026-08-13,0,hes7715,4,4,1,3,2,1,0,0
2026-08-13,0,HES6510,4,4,4,0,2,,0,0
2026-08-13,0,hes7859,7,7,4,3,2,1,0,0
2026-08-13,0,hes5911,7,6,3,3,1,,0,0
2026-08-13,0,hes7924,14,14,6,5,6,3,3,1
2026-08-13,0,hes9335,2,2,2,0,2,,0,0
2026-08-13,0,icsats92879,16,16,15,0,12,1,1,1
2026-08-13,0,HES3977,9,8,4,4,3,,0,0
2026-08-13,0,HES1874,4,4,4,0,4,,0,0
2026-08-13,0,hes6669,5,5,0,5,,,0,0
2026-08-13,0,HES5058,1,1,1,0,,,0,0
2026-08-13,0,borvli001,3,3,3,0,2,,0,0
2026-08-13,0,frapatiala1,4,3,2,1,2,2,1,1
2026-08-13,0,hes5112,6,4,0,4,2,,2,1
2026-08-13,0,hes7449,12,10,0,10,3,,2,2
2026-08-13,0,FRA00313,12,11,0,10,,,0,0
2026-08-13,0,HES4520,4,4,2,2,3,,0,0
2026-08-13,0,hes6844,12,11,3,8,2,,0,0
2026-08-13,0,HES7844,17,16,7,8,9,2,1,1
2026-08-13,0,fra00318,5,4,0,3,,,0,0
2026-08-13,0,frakotagumanpura1,4,4,2,2,,,0,0
2026-08-13,0,hes6825,1,1,1,0,1,,0,0
2026-08-13,0,hes4083,9,9,0,2,1,,0,0
2026-08-13,0,frafaridabad001,5,4,3,1,2,,0,0
2026-08-13,0,MINALD,1,1,1,0,,,0,0
2026-08-13,0,hes8445,2,2,2,0,2,1,0,0
2026-08-13,0,hes6922,2,2,0,2,2,,0,0
2026-08-13,0,hes9249,6,5,2,2,,,0,0
2026-08-13,0,hes6534,5,5,2,2,1,,0,0
2026-08-13,0,hes8092,5,5,1,4,2,,0,0
2026-08-13,1,hes9168,3,3,0,2,,,0,0
2026-08-13,0,hes7920,4,3,2,1,3,,0,0
2026-08-13,0,flm0167,2,2,0,1,1,,0,0
2026-08-13,0,HES4183,13,12,6,5,4,,0,0
2026-08-13,0,hes7350,2,1,0,1,,,0,0
2026-08-13,0,hes8663,1,1,1,0,1,,0,0
2026-08-13,0,hes8123,2,2,2,0,,,0,0
2026-08-13,0,frajaipurr1,2,2,2,0,2,1,0,0
2026-08-13,0,hes6931,5,4,2,2,3,,0,0
2026-08-13,0,hes9085,1,1,1,0,,,0,0
2026-08-13,0,hes6557,3,3,0,3,1,,0,0
2026-08-13,0,hes6179,7,5,4,0,4,,0,0
2026-08-13,0,hes5098,14,13,6,7,4,1,0,0
2026-08-13,0,hes7758,1,1,0,1,,,0,0
2026-08-13,0,hes7570,3,3,0,3,2,,0,0
2026-08-13,0,hes6518,5,5,4,1,5,3,0,0
2026-08-13,0,hes9246,1,1,1,0,1,1,0,0
2026-08-13,0,fra00353,11,8,0,8,,,0,0
2026-08-13,1,HES3731,2,2,0,0,,,0,0
2026-08-13,0,hes5840,12,10,7,3,9,,0,0
2026-08-13,0,flm0079,1,1,0,1,1,,0,0
2026-08-13,0,rmdn8272,1,1,1,0,1,,0,0
2026-08-13,0,hes6822,7,6,3,3,3,1,1,1
2026-08-13,1,hes5948,1,1,1,0,1,,0,0
2026-08-13,0,HES4023,3,2,1,1,,,0,0
2026-08-13,0,hes6119,20,17,8,9,2,,0,0
2026-08-13,0,HES4792,2,1,0,1,,,0,0
2026-08-13,0,HES5255,8,7,6,0,4,,0,0
2026-08-13,0,hes9211,16,14,6,7,3,,1,1
2026-08-13,0,hes8444,10,8,0,8,1,,0,0
2026-08-13,0,hes7191,5,5,0,5,1,,0,0
2026-08-13,0,hes9015,10,8,1,7,1,1,1,1
2026-08-13,0,hes6680,1,1,0,1,,,0,0
2026-08-13,0,hes7420,6,6,2,4,2,,0,0
2026-08-13,0,HES8091,3,2,0,2,1,,0,0
2026-08-13,0,hes8578,1,1,0,1,,,0,0
2026-08-13,0,hes7856,1,1,0,1,,,0,0
2026-08-13,0,hes5948,9,9,6,3,7,,0,0
2026-08-13,0,hes9204,3,2,0,2,,,0,0
2026-08-13,0,hes6298,4,4,1,2,1,1,0,0
2026-08-13,0,HES4324,10,9,4,3,3,1,0,0
2026-08-13,0,hes6745,4,4,1,2,1,,0,0
2026-08-13,0,hes8026,2,2,2,0,2,1,1,1
2026-08-13,0,hes7679,2,2,1,1,,,0,0
2026-08-13,0,hes6790,2,2,2,0,2,,0,0
2026-08-13,0,hes6893,6,5,0,5,,,0,0
2026-08-13,0,hes7511,11,10,3,7,,,0,0
2026-08-13,0,hes8355,8,7,0,5,2,,0,0
2026-08-13,0,fra00264,2,2,2,0,,,0,0
2026-08-13,0,fra00325,2,2,2,0,,,0,0
2026-08-13,0,vadod007,5,4,0,4,1,,0,0
2026-08-13,0,hes6131,2,1,1,0,,,0,0
2026-08-13,0,hes7948,6,5,2,3,2,,0,0
2026-08-13,0,frahadapsar1,1,1,0,1,,,0,0
2026-08-13,0,hes9213,2,1,0,1,,,0,0
2026-08-13,0,HES3942,1,1,1,0,1,,0,0
2026-08-13,0,hes8686,2,2,0,1,1,,0,0
2026-08-13,0,hes8930,15,15,9,4,7,,0,0
2026-08-13,0,hes7561,2,2,0,2,,,0,0
2026-08-13,0,HES7343,23,19,0,16,,,0,0
2026-08-13,0,hes7773,2,2,2,0,2,,0,0
2026-08-13,0,HES6834,1,1,0,1,,,0,0
2026-08-13,0,icsats91506,4,4,4,0,,,0,0
2026-08-13,1,HES5091,2,1,1,0,2,,0,0
2026-08-13,0,HES7056,6,6,3,2,4,,0,0
2026-08-13,0,hes9052,3,2,2,0,3,1,1,0
2026-08-13,0,hes6821,2,1,0,1,,,0,0
2026-08-13,0,HES4544,5,5,4,0,4,,0,0
2026-08-13,1,HES0984,1,1,0,0,,,0,0
2026-08-13,0,hes6083,2,2,0,2,,,0,0
2026-08-13,0,hes7729,10,10,1,8,6,1,1,0
2026-08-13,0,frahydhills2,7,6,4,0,1,,1,1
2026-08-13,0,HES5555,5,4,1,2,,,0,0
2026-08-13,0,hes5093,5,4,2,2,,,0,0
2026-08-13,0,rmdn3759,7,5,5,0,6,1,0,0
2026-08-13,0,hes8287,14,11,4,7,5,,0,0
2026-08-13,0,HES3823,9,9,7,0,7,1,1,1
2026-08-13,0,hes5453,2,1,0,1,,,0,0
2026-08-13,0,hes6305,3,3,2,1,,,0,0
2026-08-13,0,hes8121,1,1,0,1,,,0,0
2026-08-13,0,hes6904,12,11,6,4,2,,0,0
2026-08-13,0,hes8007,7,7,0,7,,,0,0
2026-08-13,0,hes8450,2,1,1,0,2,,0,0
2026-08-13,0,hes7969,1,1,0,1,,,0,0
2026-08-13,0,hes9270,4,4,1,3,,,0,0
2026-08-13,0,fradadar1,4,4,3,1,,,0,0
2026-08-13,0,rmdn1559,26,24,13,6,6,3,0,0
2026-08-13,0,hes5531,5,5,2,3,2,1,1,1
2026-08-13,0,hes6523,1,1,0,0,,,0,0
2026-08-13,0,indrnt005,3,2,0,2,,,0,0
2026-08-13,0,hes7725,1,1,1,0,1,,0,0
2026-08-13,0,HES3888,2,2,1,1,1,,0,0
2026-08-13,0,framohali4,3,3,2,1,,,0,0
2026-08-13,0,hes8713,3,3,3,0,2,,0,0
2026-08-13,0,frasola3,4,3,0,2,,,0,0
2026-08-13,0,hes7835,8,6,2,4,1,,0,0
2026-08-13,0,hes7654,9,7,2,5,1,,0,0
2026-08-13,0,hes8825,7,7,1,6,1,,0,0
2026-08-13,0,hes5146,10,8,2,4,2,,0,0
2026-08-13,0,HES0993,33,31,26,4,20,1,0,0
2026-08-13,0,flm0168,2,1,0,1,,,0,0
2026-08-13,0,fraccuesplanade2,5,3,2,0,4,,1,1
2026-08-13,0,hes6614,7,6,2,3,3,1,0,0
2026-08-13,0,hes9228,10,8,0,8,,,0,0
2026-08-13,0,hes7926,3,3,0,3,,,0,0
2026-08-13,0,hes5822,13,12,6,6,5,,0,0
2026-08-13,0,hes7930,7,7,2,5,,,0,0
2026-08-13,0,frakoramangala4,4,3,1,2,,,1,1
2026-08-13,0,HES2993,1,1,1,0,1,,0,0
2026-08-13,0,hes6101,6,5,1,4,1,,0,0
2026-08-13,0,hes7627,3,2,1,1,,,0,0
2026-08-13,0,fra00266,14,13,0,12,,,0,0
2026-08-13,0,hes7625,6,6,6,0,2,,0,0
2026-08-13,0,HES6224,4,3,0,2,,,0,0
2026-08-13,0,hes7119,3,3,3,0,1,,0,0
2026-08-13,1,framathura1,2,2,0,1,,,0,0
2026-08-13,0,hes9022,3,3,0,3,,,0,0
2026-08-13,0,hes5079,12,11,10,0,4,,0,0
2026-08-13,0,ICSATS81163,1,1,1,0,1,1,0,0
2026-08-13,0,frasurat005,7,7,7,0,1,,0,0
2026-08-13,1,hes8502,6,6,5,0,4,,0,0
2026-08-13,0,HES5173,1,1,1,0,,,0,0
2026-08-13,1,hes9211,4,4,2,2,1,,0,0
2026-08-13,0,FRA00258,25,21,12,9,3,1,0,0
2026-08-13,0,HES7727,4,4,2,2,2,,0,0
2026-08-13,0,HES3191,7,7,7,0,7,7,0,0
2026-08-13,0,hes7431,1,1,0,1,,,0,0
2026-08-13,0,HES7369,1,1,0,1,,,0,0
2026-08-13,0,hes7620,7,7,7,0,2,1,0,0
2026-08-13,0,FRA00190,5,4,0,4,,,1,1
2026-08-13,0,HES5728,5,4,4,0,4,,0,0
2026-08-13,0,FRA00111,2,2,0,1,,,0,0
2026-08-13,0,hes7474,3,2,0,2,,,0,0
2026-08-13,0,hes5612,9,8,1,6,1,,0,0
2026-08-13,0,frasaritavihar3,6,6,0,5,,,0,0
